drug,tissue,feature,iter,model,Train Accuracy,Test Accuracy,Test Balanced Accuracy,Test TN,Test FP,Test FN,Test TP
Nivo,SKCM,expression,9,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,10,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,11,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,12,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,13,RBF_SVM,1.0,0.5714285714285714,0.45029239766081874,15,4,8,1
Nivo,SKCM,expression,14,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,15,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,16,RBF_SVM,0.9629629629629629,0.6428571428571429,0.6198830409356726,13,6,4,5
Nivo,SKCM,expression,17,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,18,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,19,RBF_SVM,1.0,0.6428571428571429,0.5321637426900585,16,3,7,2
Nivo,SKCM,expression,20,RBF_SVM,1.0,0.7142857142857143,0.6432748538011696,16,3,5,4
Nivo,SKCM,expression,21,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,22,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,23,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,24,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,25,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,26,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,27,RBF_SVM,0.9753086419753086,0.5714285714285714,0.5380116959064327,12,7,5,4
Nivo,SKCM,expression,28,RBF_SVM,1.0,0.6785714285714286,0.6169590643274854,15,4,5,4
Nivo,SKCM,expression,29,RBF_SVM,0.9753086419753086,0.6071428571428571,0.5350877192982456,14,5,6,3
Nivo,SKCM,expression,30,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,31,RBF_SVM,1.0,0.7142857142857143,0.6432748538011696,16,3,5,4
Nivo,SKCM,expression,32,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,33,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,34,RBF_SVM,1.0,0.5357142857142857,0.42397660818713445,14,5,8,1
Nivo,SKCM,expression,35,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,36,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,37,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,38,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,39,RBF_SVM,0.8888888888888888,0.6428571428571429,0.7076023391812865,10,9,1,8
Nivo,SKCM,expression,40,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,41,RBF_SVM,0.9876543209876543,0.6428571428571429,0.5321637426900585,16,3,7,2
Nivo,SKCM,expression,42,RBF_SVM,1.0,0.75,0.6695906432748537,17,2,5,4
Nivo,SKCM,expression,43,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,44,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,45,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,46,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,47,RBF_SVM,1.0,0.7142857142857143,0.6432748538011696,16,3,5,4
Nivo,SKCM,expression,48,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,49,RBF_SVM,1.0,0.6785714285714286,0.587719298245614,16,3,6,3
