drug,tissue,feature,iter,model,Train Accuracy,Test Accuracy,Test Balanced Accuracy,Test TN,Test FP,Test FN,Test TP
Pembro,STAD,expression,23,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,expression,24,RBF_SVM,1.0,1.0,1.0,9,0,0,3
Pembro,STAD,expression,25,RBF_SVM,1.0,0.9166666666666666,0.9444444444444444,8,1,0,3
Pembro,STAD,expression,26,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,27,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,expression,28,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,29,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,expression,30,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,expression,31,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,expression,32,RBF_SVM,0.9696969696969697,0.9166666666666666,0.9444444444444444,8,1,0,3
Pembro,STAD,expression,33,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,34,RBF_SVM,1.0,0.75,0.611111111111111,8,1,2,1
Pembro,STAD,expression,35,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,expression,36,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,expression,37,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,expression,38,RBF_SVM,0.9696969696969697,0.8333333333333334,0.7777777777777777,8,1,1,2
Pembro,STAD,expression,39,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,40,RBF_SVM,1.0,1.0,1.0,9,0,0,3
Pembro,STAD,expression,41,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,expression,42,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,43,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,44,RBF_SVM,1.0,1.0,1.0,9,0,0,3
Pembro,STAD,expression,45,RBF_SVM,1.0,1.0,1.0,9,0,0,3
Pembro,STAD,expression,46,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,47,RBF_SVM,0.9696969696969697,0.75,0.611111111111111,8,1,2,1
Pembro,STAD,expression,48,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,49,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
